target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL364,Plasmodium falciparum,Proc. Natl. Acad. Sci. U.S.A.,2008,3045124,EC50,None,Plasmodium falciparum,CHEMBL1040692,BAO_0000218,7.93,NOVARTIS: Inhibition of Plasmodium falciparum W2 (drug-resistant) proliferation in erythrocyte-based infection assay
CHEMBL364,Plasmodium falciparum,Proc. Natl. Acad. Sci. U.S.A.,2008,3045975,EC50,None,Plasmodium falciparum,CHEMBL1040691,BAO_0000218,7.04,NOVARTIS: Inhibition of Plasmodium falciparum 3D7 (drug-susceptible) proliferation in erythrocyte-based infection assay 
CHEMBL1293232,Homo sapiens,None,None,3863537,Potency,None,Survival motor neuron protein,CHEMBL1613842,BAO_0000019,7.7,PUBCHEM_BIOASSAY: qHTS Assay for Enhancers of SMN2 Splice Variant Expression. (Class of assay: confirmatory) 
CHEMBL1293232,Homo sapiens,None,None,3887202,Potency,None,Survival motor neuron protein,CHEMBL1613842,BAO_0000019,8.2,PUBCHEM_BIOASSAY: qHTS Assay for Enhancers of SMN2 Splice Variant Expression. (Class of assay: confirmatory) 
CHEMBL1293231,Mus musculus,None,None,4075356,Potency,None,Nuclear receptor ROR-gamma,CHEMBL1614441,BAO_0000019,6.25,PUBCHEM_BIOASSAY: VP16 counterscreen qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) 
CHEMBL2903,Homo sapiens,None,None,4463549,Potency,None,Arachidonate 15-lipoxygenase,CHEMBL1614240,BAO_0000019,4.7,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) 
CHEMBL1293254,Equus caballus,None,None,4471856,Potency,None,Ferritin light chain,CHEMBL1614249,BAO_0000357,4.9,
CHEMBL3687,Homo sapiens,None,None,4517717,Potency,None,Arachidonate 12-lipoxygenase,CHEMBL1614252,BAO_0000019,4.6,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 12-hLO (12-human lipoxygenase). (Class of assay: confirmatory) 
CHEMBL2093861,Homo sapiens,None,None,4565183,Potency,None,Menin/Histone-lysine N-methyltransferase MLL,CHEMBL1614257,BAO_0000019,5.7,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors Targeting the Menin-MLL Interaction in MLL Related Leukemias: Competition With Texas Red Labeled MLL-derived Mutant Peptide. (Class of assay: confirmatory) 
CHEMBL1293227,Homo sapiens,None,None,4747593,Potency,None,Ubiquitin carboxyl-terminal hydrolase 2,CHEMBL1614331,BAO_0000019,4.9,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Ubiquitin-specific Protease USP2a. (Class of assay: confirmatory) 
CHEMBL1293231,Mus musculus,None,None,4814299,Potency,None,Nuclear receptor ROR-gamma,CHEMBL1614087,BAO_0000019,6.6,PUBCHEM_BIOASSAY: qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) 
CHEMBL4096,Homo sapiens,None,None,4834006,Potency,None,Cellular tumor antigen p53,CHEMBL1613992,BAO_0000019,7.0,PUBCHEM_BIOASSAY: qHTS Screen for Compounds that Selectively Target Cancer Cells with p53 Mutations: Cytotoxicity of p53ts Cells at the Nonpermissive Temperature. (Class of assay: confirmatory) 
CHEMBL4096,Homo sapiens,None,None,4870465,Potency,None,Cellular tumor antigen p53,CHEMBL1613995,BAO_0000019,6.7,PUBCHEM_BIOASSAY: qHTS Screen for Compounds that Selectively Target Cancer Cells with p53 Mutations: Cytotoxicity of p53ts Cells at the Permissive Temperature. (Class of assay: confirmatory) [Related pubchem assays: 902 ]
CHEMBL340,Homo sapiens,None,None,4993806,Potency,None,Cytochrome P450 3A4,CHEMBL1614108,BAO_0000357,4.9,PUBCHEM_BIOASSAY: qHTS Assay for Activators of Cytochrome P450 3A4. (Class of assay: confirmatory) [Related pubchem assays: 410 ]
CHEMBL340,Homo sapiens,None,None,5062637,Potency,None,Cytochrome P450 3A4,CHEMBL1613886,BAO_0000357,4.9,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors and Substrates of Cytochrome P450 3A4. (Class of assay: confirmatory) [Related pubchem assays: 410 ]
CHEMBL612545,None,None,None,5077028,Potency,None,Unchecked,CHEMBL1614019,BAO_0000019,6.5,PUBCHEM_BIOASSAY: qHTS Assay for Lipid Storage Modulators. (Class of assay: confirmatory) 
