target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL354,Escherichia coli,Bioorg. Med. Chem. Lett.,2003,93267,IC50,THIOSTREPTON,Escherichia coli,CHEMBL678826,BAO_0000218,7.0,Inhibitory concentration of compound against Escherichia coli in vitro protein translation
CHEMBL364,Plasmodium falciparum,J. Biol. Chem.,2007,2197770,IC50,THIOSTREPTON,Plasmodium falciparum,CHEMBL1008257,BAO_0000218,5.68,Antimalarial activity after 48 hrs against Plasmodium falciparum Dd2 by [3H]hypoxanthine uptake
CHEMBL364,Plasmodium falciparum,J. Biol. Chem.,2007,2197773,IC50,THIOSTREPTON,Plasmodium falciparum,CHEMBL1008256,BAO_0000218,6.53,Antimalarial activity after 96 hrs against Plasmodium falciparum Dd2 by [3H]hypoxanthine uptake
CHEMBL364,Plasmodium falciparum,J. Biol. Chem.,2007,2197776,IC50,THIOSTREPTON,Plasmodium falciparum,CHEMBL1008255,BAO_0000218,6.16,Antimalarial activity after 48 hrs against Plasmodium falciparum 7G8 by [3H]hypoxanthine uptake
CHEMBL364,Plasmodium falciparum,J. Biol. Chem.,2007,2197779,IC50,THIOSTREPTON,Plasmodium falciparum,CHEMBL1008259,BAO_0000218,6.26,Antimalarial activity after 96hrs against Plasmodium falciparum 7G8 by [3H]hypoxanthine uptake
CHEMBL364,Plasmodium falciparum,J. Biol. Chem.,2007,2197782,IC50,THIOSTREPTON,Plasmodium falciparum,CHEMBL1008258,BAO_0000218,5.64,Antimalarial activity after 48 hrs against Plasmodium falciparum GCO3 by [3H]hypoxanthine uptake
CHEMBL364,Plasmodium falciparum,J. Biol. Chem.,2007,2197785,IC50,THIOSTREPTON,Plasmodium falciparum,CHEMBL1008260,BAO_0000218,6.04,Antimalarial activity after 96 hrs against Plasmodium falciparum GCO3 by [3H]hypoxanthine uptake
CHEMBL364,Plasmodium falciparum,J. Biol. Chem.,2007,2197813,IC50,THIOSTREPTON,Plasmodium falciparum,CHEMBL995288,BAO_0000218,6.76,Antimalarial activity after 96 hrs against azithromycin-resistant Plasmodium falciparum Dd2 by [3H]hypoxanthine uptake
CHEMBL364,Plasmodium falciparum,J. Biol. Chem.,2007,2197817,IC50,THIOSTREPTON,Plasmodium falciparum,CHEMBL995289,BAO_0000218,6.66,Antimalarial activity after 96 hrs against azithromycin-resistant Plasmodium falciparum 7G8 by [3H]hypoxanthine uptake
CHEMBL345,None,J. Med. Chem.,2009,2624178,Kd,THIOSTREPTON,Nucleic Acid,CHEMBL1007461,BAO_0000225,5.89,Binding affinity to Escherichia coli 23S rRNA L11 binding domain
