target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL3524,Homo sapiens,J. Med. Chem.,2010,3369004,IC50,LARGAZOLE,Histone deacetylase 4,CHEMBL1177022,BAO_0000357,5.52,Inhibition of human recombinant HDAC4 after 15 mins by fluorimetric assay
CHEMBL325,Homo sapiens,J. Med. Chem.,2010,3369010,IC50,LARGAZOLE,Histone deacetylase 1,CHEMBL1177021,BAO_0000357,7.94,Inhibition of human recombinant HDAC1 after 15 mins by fluorimetric assay
CHEMBL5924,Homo sapiens,Bioorg. Med. Chem.,2012,10939895,IC50,LARGAZOLE,Ubiquitin-like modifier-activating enzyme 1,CHEMBL2049708,BAO_0000357,4.54,Inhibition of recombinant fluorescein-tagged E1 assessed as inhibition of ubiquitin-E1 adduct formation incubated for 15 mins prior to ATP addition measured after 5 mins by SDS PAGE analysis
CHEMBL612545,None,J. Med. Chem.,2013,12645437,IC50,LARGAZOLE,Unchecked,CHEMBL2328926,BAO_0000219,4.54,Inhibition of N-terminal GST-tagged human UAE-catalyzed UAE-Ub thioester intermediate formation expressed in HI5 insect cells after 15 mins by SDS-PAGE analysis
CHEMBL4145,Homo sapiens,ACS Med. Chem. Lett.,2013,12659615,IC50,LARGAZOLE,Histone deacetylase 9,CHEMBL2328536,BAO_0000019,5.08,
CHEMBL1829,Homo sapiens,ACS Med. Chem. Lett.,2013,12659623,IC50,LARGAZOLE,Histone deacetylase 3,CHEMBL2328537,BAO_0000019,6.22,
CHEMBL1937,Homo sapiens,ACS Med. Chem. Lett.,2013,12659631,IC50,LARGAZOLE,Histone deacetylase 2,CHEMBL2328538,BAO_0000019,5.76,
CHEMBL325,Homo sapiens,ACS Med. Chem. Lett.,2013,12659638,IC50,LARGAZOLE,Histone deacetylase 1,CHEMBL2328659,BAO_0000019,6.84,
CHEMBL1829,Homo sapiens,Bioorg. Med. Chem. Lett.,2013,13472694,IC50,LARGAZOLE,Histone deacetylase 3,CHEMBL2437617,BAO_0000357,6.17,Inhibition of HDAC3 (unknown origin) using MAZ1600 and MAZ1675 as substrate assessed as fluorogenic release of 7-amino-4-methylcoumarin from substrate by optimized homogenous assay
CHEMBL1937,Homo sapiens,Bioorg. Med. Chem. Lett.,2013,13472698,IC50,LARGAZOLE,Histone deacetylase 2,CHEMBL2437618,BAO_0000357,6.05,Inhibition of HDAC2 (unknown origin) using MAZ1600 and MAZ1675 as substrate assessed as fluorogenic release of 7-amino-4-methylcoumarin from substrate by optimized homogenous assay
CHEMBL325,Homo sapiens,Bioorg. Med. Chem. Lett.,2013,13472702,IC50,LARGAZOLE,Histone deacetylase 1,CHEMBL2437619,BAO_0000357,6.64,Inhibition of HDAC1 (unknown origin) using MAZ1600 and MAZ1675 as substrate assessed as fluorogenic release of 7-amino-4-methylcoumarin from substrate by optimized homogenous assay
CHEMBL1865,Homo sapiens,Bioorg. Med. Chem. Lett.,2013,13489523,IC50,LARGAZOLE,Histone deacetylase 6,CHEMBL2437616,BAO_0000357,6.47,Inhibition of HDAC6 (unknown origin) using MAZ1600 and MAZ1675 as substrate assessed as fluorogenic release of 7-amino-4-methylcoumarin from substrate by optimized homogenous assay
CHEMBL3879801,None,ACS Med. Chem. Lett.,2013,13490790,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL2446417,BAO_0000219,6.28,Cytotoxicity against human H466 cells after 48 hrs by CCK-8 assay
CHEMBL3879801,None,ACS Med. Chem. Lett.,2013,13490791,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL2446419,BAO_0000219,6.38,Cytotoxicity against human 95-D cells after 48 hrs by CCK-8 assay
CHEMBL3879801,None,ACS Med. Chem. Lett.,2013,13490792,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL2446421,BAO_0000219,6.85,Cytotoxicity against human SPCA1 cells after 48 hrs by CCK-8 assay
CHEMBL3879801,None,ACS Med. Chem. Lett.,2013,13490793,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL2446420,BAO_0000219,6.24,Cytotoxicity against human L78 cells after 48 hrs by CCK-8 assay
CHEMBL3879801,None,ACS Med. Chem. Lett.,2013,13490794,IC50,LARGAZOLE,NON-PROTEIN TARGET,CHEMBL2446423,BAO_0000219,6.72,Cytotoxicity against human GLC82 cells after 48 hrs by CCK-8 assay
CHEMBL396,Homo sapiens,ACS Med. Chem. Lett.,2013,13490795,IC50,LARGAZOLE,NCI-H460,CHEMBL2446422,BAO_0000219,6.92,Cytotoxicity against human NCI-H460 cells after 48 hrs by CCK-8 assay
CHEMBL614348,Homo sapiens,ACS Med. Chem. Lett.,2013,13490796,IC50,LARGAZOLE,NCI-H1975,CHEMBL2446425,BAO_0000219,7.08,Cytotoxicity against human NCI-H1975 cells after 48 hrs by CCK-8 assay
CHEMBL392,Homo sapiens,ACS Med. Chem. Lett.,2013,13490797,IC50,LARGAZOLE,A549,CHEMBL2446424,BAO_0000219,7.11,Cytotoxicity against human A549 cells after 48 hrs by CCK-8 assay
CHEMBL325,Homo sapiens,ACS Med. Chem. Lett.,2014,14730941,IC50,LARGAZOLE,Histone deacetylase 1,CHEMBL3291778,BAO_0000357,7.86,Inhibition of recombinant human HDAC1 using Ac-Lys-Tyr-Lys(epsilon-acetyl)-AMC as substrate after 24 hrs by fluorescence assay
CHEMBL1829,Homo sapiens,ACS Med. Chem. Lett.,2014,14733062,IC50,LARGAZOLE,Histone deacetylase 3,CHEMBL3291780,BAO_0000357,6.61,Inhibition of recombinant human HDAC3 using Ac-Lys-Tyr-Lys(epsilon-acetyl)-AMC as substrate after 24 hrs by fluorescence assay
CHEMBL1865,Homo sapiens,ACS Med. Chem. Lett.,2014,14733103,IC50,LARGAZOLE,Histone deacetylase 6,CHEMBL3293471,BAO_0000357,4.94,Inhibition of recombinant human HDAC6 using Boc-Lys(epsilon-acetyl)-AMC as substrate after 3 hrs by fluorescence assay
CHEMBL325,Homo sapiens,Bioorg. Med. Chem.,2015,15647943,IC50,LARGAZOLE,Histone deacetylase 1,CHEMBL3596003,BAO_0000357,8.0,Inhibition of recombinant full-length HDAC1 (unknown origin) using MAZ1600/MAZ1675 as substrate assessed as release of 7 amino-4-methylcoumarin measured every 5 mins by fluorescence assay
CHEMBL1937,Homo sapiens,Bioorg. Med. Chem.,2015,15648266,IC50,LARGAZOLE,Histone deacetylase 2,CHEMBL3596004,BAO_0000357,7.73,Inhibition of recombinant full-length HDAC2 (unknown origin) using MAZ1600/MAZ1675 as substrate assessed as release of 7 amino-4-methylcoumarin measured every 5 mins by fluorescence assay
CHEMBL1829,Homo sapiens,Bioorg. Med. Chem.,2015,15648278,IC50,LARGAZOLE,Histone deacetylase 3,CHEMBL3596005,BAO_0000357,8.04,Inhibition of recombinant full-length HDAC3 (unknown origin) using MAZ1600/MAZ1675 as substrate assessed as release of 7 amino-4-methylcoumarin measured every 5 mins by fluorescence assay
