target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL612545,None,Proc. Natl. Acad. Sci. U.S.A.,2007,2148710,Ki,BREFELDIN A,Unchecked,CHEMBL925981,BAO_0000019,4.82,Inhibition of delta17 Arf1 using ARNO4M
CHEMBL612545,None,Proc. Natl. Acad. Sci. U.S.A.,2007,2148711,Ki,BREFELDIN A,Unchecked,CHEMBL925982,BAO_0000019,4.82,Apparent inhibition of delta17 Arf1 using BIG1
CHEMBL612545,None,Proc. Natl. Acad. Sci. U.S.A.,2007,2148714,Kd,BREFELDIN A,Unchecked,CHEMBL931491,BAO_0000019,5.07,Inhibition of human Arf-GDP-ARNO complex at 100 uM by fluorescence anisotropy
CHEMBL364,Plasmodium falciparum,Nat. Chem. Biol.,2009,3482670,IC50,BREFELDIN A,Plasmodium falciparum,CHEMBL1267245,BAO_0000218,5.7,Antiplasmodial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR green assay
CHEMBL364,Plasmodium falciparum,Nat. Chem. Biol.,2009,3483454,IC50,BREFELDIN A,Plasmodium falciparum,CHEMBL1267246,BAO_0000218,5.7,Antiplasmodial activity against Plasmodium falciparum 7G8 after 72 hrs by SYBR green assay
CHEMBL364,Plasmodium falciparum,Nat. Chem. Biol.,2009,3483535,IC50,BREFELDIN A,Plasmodium falciparum,CHEMBL1267247,BAO_0000218,5.7,Antiplasmodial activity against Plasmodium falciparum D10 after 72 hrs by SYBR green assay
CHEMBL364,Plasmodium falciparum,Nat. Chem. Biol.,2009,3483616,IC50,BREFELDIN A,Plasmodium falciparum,CHEMBL1267248,BAO_0000218,5.5,Antiplasmodial activity against Plasmodium falciparum Dd2 after 72 hrs by SYBR green assay
CHEMBL364,Plasmodium falciparum,Nat. Chem. Biol.,2009,3483696,IC50,BREFELDIN A,Plasmodium falciparum,CHEMBL1267249,BAO_0000218,5.7,Antiplasmodial activity against Plasmodium falciparum GB4 after 72 hrs by SYBR green assay
CHEMBL364,Plasmodium falciparum,Nat. Chem. Biol.,2009,3483777,IC50,BREFELDIN A,Plasmodium falciparum,CHEMBL1267250,BAO_0000218,5.7,Antiplasmodial activity against Plasmodium falciparum HB3 after 72 hrs by SYBR green assay
CHEMBL364,Plasmodium falciparum,Nat. Chem. Biol.,2009,3484560,IC50,BREFELDIN A,Plasmodium falciparum,CHEMBL1267251,BAO_0000218,5.7,Antiplasmodial activity against Plasmodium falciparum W2 after 72 hrs by SYBR green assay
CHEMBL1293294,Homo sapiens,None,None,3849406,Potency,BREFELDIN A,Ras-related protein Rab-9A,CHEMBL1613838,BAO_0000019,7.05,PUBCHEM_BIOASSAY: qHTS Assay for Rab9 Promoter Activators. (Class of assay: confirmatory) 
CHEMBL1293294,Homo sapiens,None,None,3869504,Potency,BREFELDIN A,Ras-related protein Rab-9A,CHEMBL1613838,BAO_0000019,7.05,PUBCHEM_BIOASSAY: qHTS Assay for Rab9 Promoter Activators. (Class of assay: confirmatory) 
CHEMBL1947,Homo sapiens,None,None,4019838,Potency,BREFELDIN A,Thyroid hormone receptor beta-1,CHEMBL1613776,BAO_0000019,6.15,PUBCHEM_BIOASSAY: Total Fluorescence Counterscreen for Inhibitors of the Interaction of Thyroid Hormone Receptor and Steroid Receptor Coregulator 2. (Class of assay: confirmatory) 
CHEMBL6110,Schistosoma mansoni,None,None,4313571,Potency,BREFELDIN A,Thioredoxin glutathione reductase,CHEMBL1614161,BAO_0000019,4.3,
CHEMBL1293277,Homo sapiens,None,None,4729008,Potency,BREFELDIN A,Niemann-Pick C1 protein,CHEMBL1614342,BAO_0000019,7.05,PUBCHEM_BIOASSAY: qHTS Assay for NPC1 Promoter Activators. (Class of assay: confirmatory) 
CHEMBL1293277,Homo sapiens,None,None,4745108,Potency,BREFELDIN A,Niemann-Pick C1 protein,CHEMBL1614342,BAO_0000019,7.0,PUBCHEM_BIOASSAY: qHTS Assay for NPC1 Promoter Activators. (Class of assay: confirmatory) 
CHEMBL612545,None,None,None,5509678,IC50,BREFELDIN A,Unchecked,CHEMBL1738391,BAO_0000219,6.38,
CHEMBL612545,None,None,None,5510548,IC50,BREFELDIN A,Unchecked,CHEMBL1738391,BAO_0000219,6.28,
CHEMBL612545,None,None,None,5527671,IC50,BREFELDIN A,Unchecked,CHEMBL1738681,BAO_0000219,4.2,
CHEMBL613545,Rattus norvegicus,None,None,6843755,AC50,BREFELDIN A,INS1,CHEMBL1794496,BAO_0000219,5.99,"PUBCHEM_BIOASSAY: Luminescence Cell-Based Dose Retest to Confirm Inhibitors of Beta Cell Apoptosis. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID435005, AID435007]"
CHEMBL613545,Rattus norvegicus,None,None,6847505,AC50,BREFELDIN A,INS1,CHEMBL1794496,BAO_0000219,5.97,"PUBCHEM_BIOASSAY: Luminescence Cell-Based Dose Retest to Confirm Inhibitors of Beta Cell Apoptosis. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID435005, AID435007]"
CHEMBL612545,None,None,None,10315199,AC50,BREFELDIN A,Unchecked,CHEMBL1963913,BAO_0000219,5.5,PUBCHEM_BIOASSAY: Schnurri-3 Inhibitors: specific inducers of adult bone formation Measured in Cell-Based System Using Plate Reader - 2134-01_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) 
CHEMBL612545,None,None,None,10324123,AC50,BREFELDIN A,Unchecked,CHEMBL1963913,BAO_0000219,5.66,PUBCHEM_BIOASSAY: Schnurri-3 Inhibitors: specific inducers of adult bone formation Measured in Cell-Based System Using Plate Reader - 2134-01_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) 
CHEMBL612545,None,None,None,10621278,AC50,BREFELDIN A,Unchecked,CHEMBL1963999,BAO_0000219,4.99,PUBCHEM_BIOASSAY: Shn3: Dual-Go Shn3RL cells Measured in Cell-Based System Using Plate Reader - 2134-02_Inhibitor_Dose_CherryPick_Activity. (Class of assay: confirmatory) 
CHEMBL1795094,Homo sapiens,None,None,13080908,IC50,BREFELDIN A,Nuclear receptor subfamily 0 group B member 1,CHEMBL2354292,BAO_0000219,6.87,
CHEMBL4869,Homo sapiens,None,None,14175827,IC50,BREFELDIN A,Prion protein,CHEMBL3215128,BAO_0000219,5.46,PubChem BioAssay. TRFRET-based cell-based high throughput dose response assay to identify inhibitors of cell surface Prion Protein (PRPC).   (Class of assay: confirmatory) 
