target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL5311,Homo sapiens,J Med Chem,2017,17982161,IC50,None,Serine/threonine-protein kinase receptor R3,CHEMBL3998827,BAO_0000357,7.21,Inhibition of human ALK1 using casein as substrate in presence of [gamma-33P]-ATP by scintillation counting method
CHEMBL1974,Homo sapiens,J Med Chem,2017,17982166,IC50,None,Tyrosine-protein kinase receptor FLT3,CHEMBL3998826,BAO_0000357,6.73,Inhibition of human FLT3 using EAIYAAPFAKKK peptide as substrate in presence of [gamma-33P]-ATP by scintillation counting method
CHEMBL1955,Homo sapiens,J Med Chem,2017,17982168,IC50,None,Vascular endothelial growth factor receptor 3,CHEMBL3998812,BAO_0000357,6.94,Inhibition of human FLT4 using poly[Glu:Tyr] (4:1) as substrate in presence of [gamma-33P]-ATP by scintillation counting method
CHEMBL279,Homo sapiens,J Med Chem,2017,17982170,IC50,None,Vascular endothelial growth factor receptor 2,CHEMBL3998813,BAO_0000357,6.79,Inhibition of human KDR using poly[Glu:Tyr] (4:1) as substrate in presence of [gamma-33P]-ATP by scintillation counting method
CHEMBL2964,Homo sapiens,J Med Chem,2017,17982172,IC50,None,Dual specificity mitogen-activated protein kinase kinase 2,CHEMBL3998825,BAO_0000357,6.73,Inhibition of human MEK2 using ERK2 as substrate in presence of [gamma-33P]-ATP by scintillation counting method
CHEMBL5311,Homo sapiens,J Med Chem,2017,17982205,IC50,None,Serine/threonine-protein kinase receptor R3,CHEMBL3998846,BAO_0000357,7.21,Inhibition of human ALK1 using casein as substrate in presence of 10 uM ATP by radiometric kinase assay
CHEMBL5903,Homo sapiens,J Med Chem,2017,17982207,IC50,None,Activin receptor type-1,CHEMBL3998847,BAO_0000357,6.66,Inhibition of human ALK2 using casein as substrate in presence of 10 uM ATP by radiometric kinase assay
CHEMBL5275,Homo sapiens,J Med Chem,2017,17982209,IC50,None,Bone morphogenetic protein receptor type-1A,CHEMBL3998814,BAO_0000357,5.2,Inhibition of human ALK3 using casein as substrate in presence of 10 uM ATP by radiometric kinase assay
CHEMBL5310,Homo sapiens,J Med Chem,2017,17982211,IC50,None,Activin receptor type-1B,CHEMBL3998848,BAO_0000357,5.56,Inhibition of human ALK4 using casein as substrate in presence of 10 uM ATP by radiometric kinase assay
CHEMBL4439,Homo sapiens,J Med Chem,2017,17982213,IC50,None,TGF-beta receptor type I,CHEMBL3998849,BAO_0000357,5.14,Inhibition of human ALK5 using casein as substrate in presence of 10 uM ATP by radiometric kinase assay
CHEMBL5476,Homo sapiens,J Med Chem,2017,17982215,IC50,None,Bone morphogenetic protein receptor type-1B,CHEMBL3998850,BAO_0000357,6.14,Inhibition of human ALK6 using casein as substrate in presence of 10 uM ATP by radiometric kinase assay
CHEMBL5311,Homo sapiens,J Med Chem,2017,17982217,IC50,None,Serine/threonine-protein kinase receptor R3,CHEMBL3998851,BAO_0000357,5.92,Inhibition of human ALK1 using casein as substrate in presence of 200 uM ATP by radiometric kinase assay
CHEMBL5903,Homo sapiens,J Med Chem,2017,17982218,IC50,None,Activin receptor type-1,CHEMBL3998852,BAO_0000357,5.47,Inhibition of human ALK2 using casein as substrate in presence of 200 uM ATP by radiometric kinase assay
