target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL1902,Homo sapiens,Bioorg. Med. Chem. Lett.,1999,64601,IC50,SIROLIMUS,FK506-binding protein 1A,CHEMBL678159,BAO_0000357,9.22,Compound was tested in vitro for its ability to compete with immobilized FK506 for binding to biotinylated FK506 binding protein 12 in a competitive binding assay
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,1999,64602,IC50,SIROLIMUS,Unchecked,CHEMBL699874,BAO_0000019,9.0,Compound was tested in vitro for its ability to inhibit the proliferation of the IL-6-dependent hybridoma clone B13-29-15
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,1999,64603,IC50,SIROLIMUS,Unchecked,CHEMBL708367,BAO_0000019,9.0,Compound was tested in vitro for inhibitory activity in the mixed lymphocyte reaction (MLR) assay
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,1999,402677,IC50,SIROLIMUS,Unchecked,CHEMBL677253,BAO_0000019,7.82,Ability to bind to FK506 binding protein via its inhibition of peptidyl prolyl cis-trans isomerase activity (PPIase) inherent to FKBP
CHEMBL375,Mus musculus,Bioorg. Med. Chem. Lett.,1999,402678,IC50,SIROLIMUS,Mus musculus,CHEMBL740139,BAO_0000218,8.52,In vitro ability to inhibit lymphoproliferation (LAF) in vitro using cells from the thymus of normal BALB/c mice
CHEMBL614309,None,Bioorg. Med. Chem. Lett.,1995,447616,IC50,SIROLIMUS,T-cells,CHEMBL810607,BAO_0000219,8.01,Tested for inhibition of T cell proliferation in the co-mitogen stimulated proliferation assay
CHEMBL372,Homo sapiens,Bioorg. Med. Chem. Lett.,1998,483670,IC50,SIROLIMUS,Homo sapiens,CHEMBL811523,BAO_0000218,9.3,Immunosuppressive activity was evaluated by the inhibition of human T-lymphocyte proliferation
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,1994,644962,Ki,SIROLIMUS,Unchecked,CHEMBL762182,BAO_0000019,6.0,Inhibition constant against peptidyl prolyl isomerase
CHEMBL1902,Homo sapiens,J. Med. Chem.,1998,719989,IC50,SIROLIMUS,FK506-binding protein 1A,CHEMBL678141,BAO_0000357,8.96,Inhibitory binding activity against human Immunophilin-FK-506 binding protein 12
CHEMBL372,Homo sapiens,J. Med. Chem.,1998,719990,IC50,SIROLIMUS,Homo sapiens,CHEMBL701818,BAO_0000218,8.9,Inhibition of human mixed lymphocyte response (MLR)
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,1993,727468,Ki,SIROLIMUS,Unchecked,CHEMBL857515,BAO_0000019,9.3,Binding affinity for FK506 binding protein
CHEMBL375,Mus musculus,Bioorg. Med. Chem. Lett.,1993,727469,IC50,SIROLIMUS,Mus musculus,CHEMBL740141,BAO_0000218,9.0,In vitro immunosuppressive activity by splenocyte mitogenesis assay in spleen cells from BDF1 female mice at 1 pM to 10 uM concentration
CHEMBL2842,Homo sapiens,Bioorg. Med. Chem. Lett.,2000,881846,IC50,SIROLIMUS,Serine/threonine-protein kinase mTOR,CHEMBL677281,BAO_0000357,8.46,The inhibitory activity by using FK506 binding protein 12 SPA binding assay
CHEMBL372,Homo sapiens,Bioorg. Med. Chem. Lett.,2000,937963,IC50,SIROLIMUS,Homo sapiens,CHEMBL695826,BAO_0000218,9.0,Inhibitory activity against human concanavalin-A proliferation assay
CHEMBL1902,Homo sapiens,Bioorg. Med. Chem. Lett.,2000,937964,IC50,SIROLIMUS,FK506-binding protein 1A,CHEMBL677106,BAO_0000357,8.8,The compound was tested for binding affinity to FK506 binding protein 12 with an ascomycin conjugate of alkaline phosphatase in a competition binding assay
CHEMBL1902,Homo sapiens,J. Med. Chem.,1998,992867,Ki,SIROLIMUS,FK506-binding protein 1A,CHEMBL678143,BAO_0000357,9.7,Compound was tested for its ability to inhibit FK506 binding protein 12 rotamase activity
CHEMBL1902,Homo sapiens,J. Med. Chem.,2005,1605332,IC50,SIROLIMUS,FK506-binding protein 1A,CHEMBL881779,BAO_0000357,9.35,Inhibitory concentration against binding to FKBP12
CHEMBL2842,Homo sapiens,J. Med. Chem.,2005,1615020,IC50,SIROLIMUS,Serine/threonine-protein kinase mTOR,CHEMBL881403,BAO_0000357,9.35,Inhibitory concentration against FKBP12 receptor
CHEMBL2842,Homo sapiens,Bioorg. Med. Chem. Lett.,2005,1659907,IC50,SIROLIMUS,Serine/threonine-protein kinase mTOR,CHEMBL871328,BAO_0000357,8.8,Inhibitory activity against FKBP12
CHEMBL614167,None,Bioorg. Med. Chem. Lett.,2005,1660096,IC50,SIROLIMUS,T-lymphocytes,CHEMBL862732,BAO_0000219,8.8,T-cell antiproliferative activity in human mixed lymphocyte reaction
CHEMBL614167,None,Bioorg. Med. Chem. Lett.,2005,1660105,IC50,SIROLIMUS,T-lymphocytes,CHEMBL871329,BAO_0000219,5.58,Antiproliferative activity in Lewis rat lymph node cells in rat mixed lymphocyte reaction
CHEMBL2842,Homo sapiens,J. Biol. Chem.,2007,2200407,IC50,SIROLIMUS,Serine/threonine-protein kinase mTOR,CHEMBL997061,BAO_0000219,10.0,Inhibition of mTOR kinase expressed in human HEK293 cells by Western blot analysis
CHEMBL378,Human immunodeficiency virus 1,Antimicrob. Agents Chemother.,2007,2351388,EC50,SIROLIMUS,Human immunodeficiency virus 1,CHEMBL953874,BAO_0000218,10.0,Antiviral activity against HIV1 R5 assessed as inhibition of cell-cell fusion between R5-envelope expressing HEK293T cells and CD8 depleted human PBMCs pretreated for 6 days
CHEMBL378,Human immunodeficiency virus 1,Antimicrob. Agents Chemother.,2007,2351389,EC50,SIROLIMUS,Human immunodeficiency virus 1,CHEMBL953875,BAO_0000218,8.89,Antiviral activity against HIV1 X4 assessed as inhibition of cell-cell fusion between X4-envelope expressing HEK293T cells and CD8 depleted human PBMCs pretreated for 6 days
CHEMBL378,Human immunodeficiency virus 1,Antimicrob. Agents Chemother.,2007,2351393,EC50,SIROLIMUS,Human immunodeficiency virus 1,CHEMBL953878,BAO_0000218,9.82,Antiviral activity against HIV1 ADA in human PBMC assessed as reduction of p24 antigen levels
CHEMBL378,Human immunodeficiency virus 1,Antimicrob. Agents Chemother.,2007,2351396,EC50,SIROLIMUS,Human immunodeficiency virus 1,CHEMBL953880,BAO_0000218,8.6,Antiviral activity against HIV1 X4 in human PBMC assessed as reduction of p24 antigen levels
CHEMBL378,Human immunodeficiency virus 1,Antimicrob. Agents Chemother.,2007,2351407,EC50,SIROLIMUS,Human immunodeficiency virus 1,CHEMBL953891,BAO_0000218,9.74,Antiviral activity against HIV1 R5 in human PBMC assessed as fractional inhibition of viral replication
CHEMBL1293231,Mus musculus,None,None,4117072,Potency,SIROLIMUS,Nuclear receptor ROR-gamma,CHEMBL1614441,BAO_0000019,4.5,PUBCHEM_BIOASSAY: VP16 counterscreen qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) 
CHEMBL1293231,Mus musculus,None,None,4983864,Potency,SIROLIMUS,Nuclear receptor ROR-gamma,CHEMBL1614087,BAO_0000019,4.45,PUBCHEM_BIOASSAY: qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) 
CHEMBL4848,Homo sapiens,Bioorg. Med. Chem.,2010,5113953,Kd,SIROLIMUS,Eukaryotic translation initation factor,CHEMBL1639015,BAO_0000357,9.3,Binding affinity to purified elF4E
CHEMBL1781868,Homo sapiens,J. Nat. Prod.,2011,6216841,EC50,SIROLIMUS,Programmed cell death protein 4,CHEMBL1787264,BAO_0000219,7.3,Inhibition of TPA-induced degradation of Pdcd4 (amino acid 39-91) expressed in human HEK293 cells assessed as minimum compound concentration required for 50% recovery of Pdcd4-luciferase signal incubated for 8 hrs by luciferase reporter gene assay
