target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL325,Homo sapiens,ACS Med. Chem. Lett.,2014,14730942,IC50,LARGAZOLE THIOL,Histone deacetylase 1,CHEMBL3291778,BAO_0000357,8.92,Inhibition of recombinant human HDAC1 using Ac-Lys-Tyr-Lys(epsilon-acetyl)-AMC as substrate after 24 hrs by fluorescence assay
CHEMBL1829,Homo sapiens,ACS Med. Chem. Lett.,2014,14733063,IC50,LARGAZOLE THIOL,Histone deacetylase 3,CHEMBL3291780,BAO_0000357,8.47,Inhibition of recombinant human HDAC3 using Ac-Lys-Tyr-Lys(epsilon-acetyl)-AMC as substrate after 24 hrs by fluorescence assay
CHEMBL1865,Homo sapiens,ACS Med. Chem. Lett.,2014,14733104,IC50,LARGAZOLE THIOL,Histone deacetylase 6,CHEMBL3293471,BAO_0000357,7.31,Inhibition of recombinant human HDAC6 using Boc-Lys(epsilon-acetyl)-AMC as substrate after 3 hrs by fluorescence assay
CHEMBL1937,Homo sapiens,Bioorg. Med. Chem. Lett.,2014,15060220,IC50,LARGAZOLE THIOL,Histone deacetylase 2,CHEMBL3366146,BAO_0000357,9.05,Inhibition of HDAC2 (unknown origin) incubated at 37 degC for 30 mins
CHEMBL325,Homo sapiens,Bioorg. Med. Chem. Lett.,2014,15060230,IC50,LARGAZOLE THIOL,Histone deacetylase 1,CHEMBL3366145,BAO_0000357,9.4,Inhibition of HDAC1 (unknown origin) incubated at 37 degC for 30 mins
CHEMBL1829,Homo sapiens,Bioorg. Med. Chem. Lett.,2014,15060235,IC50,LARGAZOLE THIOL,Histone deacetylase 3,CHEMBL3366147,BAO_0000357,9.15,Inhibition of HDAC3 (unknown origin) incubated at 37 degC for 30 mins
CHEMBL3192,Homo sapiens,Bioorg. Med. Chem. Lett.,2014,15060245,IC50,LARGAZOLE THIOL,Histone deacetylase 8,CHEMBL3366148,BAO_0000357,6.99,Inhibition of HDAC8 (unknown origin) incubated at 37 degC for 30 mins
CHEMBL325,Homo sapiens,ACS Med. Chem. Lett.,2014,15136622,IC50,LARGAZOLE THIOL,Histone deacetylase 1,CHEMBL3366339,BAO_0000357,9.4,Inhibition of HDAC1 (unknown origin) incubated for 30 mins in presence of BSA and in absence of DTT by fluorescence assay
CHEMBL1937,Homo sapiens,ACS Med. Chem. Lett.,2014,15136623,IC50,LARGAZOLE THIOL,Histone deacetylase 2,CHEMBL3366340,BAO_0000357,9.05,Inhibition of HDAC2 (unknown origin) incubated for 30 mins in presence of BSA and in absence of DTT by fluorescence assay
CHEMBL1829,Homo sapiens,ACS Med. Chem. Lett.,2014,15136624,IC50,LARGAZOLE THIOL,Histone deacetylase 3,CHEMBL3366341,BAO_0000357,9.15,Inhibition of HDAC3 (unknown origin) incubated for 30 mins in presence of BSA and in absence of DTT by fluorescence assay
CHEMBL1865,Homo sapiens,ACS Med. Chem. Lett.,2014,15136627,IC50,LARGAZOLE THIOL,Histone deacetylase 6,CHEMBL3366344,BAO_0000357,7.46,Inhibition of HDAC6 (unknown origin) incubated for 30 mins in presence of BSA and in absence of DTT by fluorescence assay
CHEMBL3192,Homo sapiens,ACS Med. Chem. Lett.,2014,15136629,IC50,LARGAZOLE THIOL,Histone deacetylase 8,CHEMBL3366346,BAO_0000357,6.99,Inhibition of HDAC8 (unknown origin) incubated for 30 mins in presence of BSA and in absence of DTT by fluorescence assay
CHEMBL5103,Homo sapiens,ACS Med. Chem. Lett.,2014,15136631,IC50,LARGAZOLE THIOL,Histone deacetylase 10,CHEMBL3366348,BAO_0000357,9.3,Inhibition of HDAC10 (unknown origin) incubated for 30 mins in presence of BSA and in absence of DTT by fluorescence assay
CHEMBL3310,Homo sapiens,ACS Med. Chem. Lett.,2014,15136632,IC50,LARGAZOLE THIOL,Histone deacetylase 11,CHEMBL3366349,BAO_0000357,8.52,Inhibition of HDAC11 (unknown origin) incubated for 3 hrs in presence of BSA and in absence of DTT by fluorescence assay
CHEMBL3879801,None,ACS Med. Chem. Lett.,2014,15136633,IC50,LARGAZOLE THIOL,NON-PROTEIN TARGET,CHEMBL3366350,BAO_0000219,8.23,Antiproliferative activity against human HCT116 cells after 48 hrs in absence of DTT by MTT assay
