target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL375,Mus musculus,Bioorg. Med. Chem. Lett.,1999,517379,IC50,ASCOMYCIN,Mus musculus,CHEMBL744373,BAO_0000218,9.16,In vitro immunosuppressive activity in murine splenic T cells
CHEMBL1902,Homo sapiens,Bioorg. Med. Chem. Lett.,1999,517380,EC50,ASCOMYCIN,FK506-binding protein 1A,CHEMBL682212,BAO_0000357,8.8,Effective concentration determined was towards FK506 binding protein 12 by competitive binding assay using [3H]-dihydro FK-506 as radioligand
CHEMBL372,Homo sapiens,Bioorg. Med. Chem. Lett.,1998,615060,IC50,ASCOMYCIN,Homo sapiens,CHEMBL824150,BAO_0000218,8.69,Compound was tested in vitro for inhibitory activity against human FKBP
CHEMBL372,Homo sapiens,Bioorg. Med. Chem. Lett.,1998,615061,IC50,ASCOMYCIN,Homo sapiens,CHEMBL701819,BAO_0000218,9.6,Compound was tested in vitro for inhibition of human mixed lymphocyte proliferation (HuMLR)
CHEMBL375,Mus musculus,Bioorg. Med. Chem. Lett.,1994,665669,IC50,ASCOMYCIN,Mus musculus,CHEMBL812194,BAO_0000218,9.16,In vitro immunosuppressive activity against proliferation of antigen stimulated murine splenic T cells
CHEMBL1902,Homo sapiens,Bioorg. Med. Chem. Lett.,1994,665670,EC50,ASCOMYCIN,FK506-binding protein 1A,CHEMBL678151,BAO_0000357,8.8,Ability to bind the major cystolic receptor FK506 binding protein 12 by using competitive binding assay
CHEMBL614309,None,Bioorg. Med. Chem. Lett.,1993,690662,IC50,ASCOMYCIN,T-cells,CHEMBL812192,BAO_0000219,9.16,Agonistic activity in a murine splenic T-cell proliferation assay was calculated by measurement of [3H]thymidine uptake relative to control
CHEMBL1902,Homo sapiens,J. Med. Chem.,1998,729353,IC50,ASCOMYCIN,FK506-binding protein 1A,CHEMBL678141,BAO_0000357,8.68,Inhibitory binding activity against human Immunophilin-FK-506 binding protein 12
CHEMBL372,Homo sapiens,J. Med. Chem.,1998,729354,IC50,ASCOMYCIN,Homo sapiens,CHEMBL701818,BAO_0000218,9.6,Inhibition of human mixed lymphocyte response (MLR)
CHEMBL4050,Homo sapiens,J. Med. Chem.,2000,981639,IC50,ASCOMYCIN,FK506 binding protein 4,CHEMBL843423,BAO_0000357,5.1,50% inhibitory concentration of competitive binding against hCyp-18 PPIase activity using uncoupled assay
CHEMBL614309,None,Bioorg. Med. Chem. Lett.,1998,1009402,IC50,ASCOMYCIN,T-cells,CHEMBL812374,BAO_0000219,9.16,Immunosuppressive activity was determined as the ability to inhibit T cell proliferation.
CHEMBL1902,Homo sapiens,Bioorg. Med. Chem. Lett.,1998,1009403,EC50,ASCOMYCIN,FK506-binding protein 1A,CHEMBL678154,BAO_0000357,8.8,Binding affinity for FK506 binding protein 12 using [3H]-dihydro FK-506 radioligand was determined
CHEMBL614766,Mus musculus,Bioorg. Med. Chem. Lett.,1995,1017211,IC50,ASCOMYCIN,Murine T-cell line,CHEMBL745136,BAO_0000219,9.16,Inhibition of proliferation of PMA and Ionomycin stimulated murine T cells
CHEMBL1902,Homo sapiens,J. Med. Chem.,1999,1085791,IC50,ASCOMYCIN,FK506-binding protein 1A,CHEMBL678142,BAO_0000357,8.68,The compound was tested for binding affinity against human FK506 binding protein 12
CHEMBL372,Homo sapiens,J. Med. Chem.,1999,1085792,IC50,ASCOMYCIN,Homo sapiens,CHEMBL809692,BAO_0000218,9.59,Immunosuppressive activity examined in an in vitro model of allogenic T-lymphocyte activation (by MLR assay)
CHEMBL614309,None,Bioorg. Med. Chem. Lett.,1994,1164312,IC50,ASCOMYCIN,T-cells,CHEMBL812376,BAO_0000219,9.16,In vitro evaluation for immunosuppressive activity against proliferation of antigen stimulated murine splenic T cells
CHEMBL1902,Homo sapiens,Bioorg. Med. Chem. Lett.,1994,1164313,EC50,ASCOMYCIN,FK506-binding protein 1A,CHEMBL678150,BAO_0000357,8.8,Ability to bind the major cystolic receptor FK506 binding protein 12 by using competitive binding assay
CHEMBL614309,None,Bioorg. Med. Chem. Lett.,1997,1292569,IC50,ASCOMYCIN,T-cells,CHEMBL813828,BAO_0000219,9.16,In vitro suppression of T-cell proliferation.
CHEMBL1947,Homo sapiens,None,None,4017822,Potency,ASCOMYCIN,Thyroid hormone receptor beta-1,CHEMBL1613776,BAO_0000019,7.4,PUBCHEM_BIOASSAY: Total Fluorescence Counterscreen for Inhibitors of the Interaction of Thyroid Hormone Receptor and Steroid Receptor Coregulator 2. (Class of assay: confirmatory) 
CHEMBL1293231,Mus musculus,None,None,4095564,Potency,ASCOMYCIN,Nuclear receptor ROR-gamma,CHEMBL1614441,BAO_0000019,5.2,PUBCHEM_BIOASSAY: VP16 counterscreen qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) 
CHEMBL612545,None,MedChemComm,2013,13970184,IC50,ASCOMYCIN,Unchecked,CHEMBL3134683,BAO_0000219,9.69,Inhibition of calcineurin in human Jurkat cells assessed as inhibition of NFAT-mediated IL-2 production after 8 hrs by beta-lactamase reporter gene assay
