target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL3880,Homo sapiens,J. Med. Chem.,1999,44602,Kd,RADICICOL,Heat shock protein HSP 90-alpha,CHEMBL693504,BAO_0000357,7.72,The compound was tested for binding affinity against yeast Heat shock protein HSP 90
CHEMBL3880,Homo sapiens,J. Med. Chem.,1999,44603,Kd,RADICICOL,Heat shock protein HSP 90-alpha,CHEMBL693503,BAO_0000357,8.57,The compound was tested for binding affinity against isolated N-domain of Heat shock protein HSP 90
CHEMBL614741,None,J. Med. Chem.,2003,779431,IC50,RADICICOL,3Y1 cell line,CHEMBL615556,BAO_0000219,6.16,Concentration to inhibit growth of normal rat fibroblast cells (3Y1-B cells) after 72 h exposure
CHEMBL3879801,None,J. Med. Chem.,2003,779432,IC50,RADICICOL,NON-PROTEIN TARGET,CHEMBL799317,BAO_0000019,7.23,Concentration to inhibit growth of v-src-transformed cells (SR-3Y1 cells) after 72 h exposure
CHEMBL613518,Rattus norvegicus,J. Med. Chem.,2003,779433,IC50,RADICICOL,NRK,CHEMBL752570,BAO_0000219,6.54,Concentration to inhibit growth of normal rat kidney epithelial cells (NRK cells) after 72 hr exposure
CHEMBL3879801,None,J. Med. Chem.,2003,779434,IC50,RADICICOL,NON-PROTEIN TARGET,CHEMBL700270,BAO_0000019,6.96,Concentration to inhibit growth of normal rat K-ras-transformed cells (KNRK 5.2 cells) after 72 hr exposure
CHEMBL3014,Rattus norvegicus,J. Med. Chem.,2003,779435,IC50,RADICICOL,Tyrosine-protein kinase SRC,CHEMBL843326,BAO_0000219,6.75,Inhibition of v-Src tyrosine kinase autophosphorylation in SR3Y1 cells after 15 hr exposure
CHEMBL3880,Homo sapiens,J. Med. Chem.,2005,1487912,IC50,RADICICOL,Heat shock protein HSP 90-alpha,CHEMBL830071,BAO_0000357,6.82,Inhibitory concentration against activity of Hsp90 was determined by fluorescence polarization (FP) assay(n=2)
CHEMBL4199,Saccharomyces cerevisiae S288c,J. Med. Chem.,2005,1487913,IC50,RADICICOL,Heat shock protein HSP 90 (HSC82),CHEMBL828090,BAO_0000357,6.7,Inhibitory concentration against ATPase activity of Hsp90 of Saccharomyces cerevisiae was determined by ATPase activity assay
CHEMBL2095165,Homo sapiens,Bioorg. Med. Chem. Lett.,2005,1656543,IC50,RADICICOL,Heat shock protein HSP90,CHEMBL863358,BAO_0000224,6.82,Binding affinity to Hsp90 by fluorescent polarization assay
CHEMBL2095165,Homo sapiens,J. Med. Chem.,2006,1750067,EC50,RADICICOL,Heat shock protein HSP90,CHEMBL864232,BAO_0000219,7.6,Binding affinity to Hsp90 in MCF7 cell lysate
CHEMBL364,Plasmodium falciparum,Antimicrob. Agents Chemother.,2007,1827801,IC50,RADICICOL,Plasmodium falciparum,CHEMBL912647,BAO_0000218,5.14,Inhibition of Plasmodium falciparum FCK2 growth as [3H]hypoxanthine uptake after 48 hrs
