target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL379,Hepatitis C virus,Bioorg. Med. Chem. Lett.,2012,12169442,Ki,None,Hepatitis C virus,CHEMBL2211159,BAO_0000218,7.39,Inhibition of HCV1b NS3/4A protease A156T mutant by time-resolved fluorescence assay
CHEMBL379,Hepatitis C virus,Bioorg. Med. Chem. Lett.,2012,12169446,Ki,None,Hepatitis C virus,CHEMBL2211160,BAO_0000218,8.89,Inhibition of HCV1b NS3/4A protease R155K mutant by time-resolved fluorescence assay
CHEMBL379,Hepatitis C virus,Bioorg. Med. Chem. Lett.,2012,12169457,IC50,None,Hepatitis C virus,CHEMBL2211161,BAO_0000218,7.96,Antiviral activity against HCV1b con1 infected in human Huh-7 cells assessed as inhibition of viral replication after 24 hrs in presence of 50% normal human serum
CHEMBL379,Hepatitis C virus,Bioorg. Med. Chem. Lett.,2012,12169485,IC50,None,Hepatitis C virus,CHEMBL2211162,BAO_0000218,8.7,Antiviral activity against HCV1b con1 infected in human Huh-7 cells assessed as inhibition of viral replication after 24 hrs in presence of 10% fetal bovine serum
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,2012,12169513,Ki,None,Unchecked,CHEMBL2211163,BAO_0000019,8.66,Inhibition of HCV3a NS3/4A protease by time-resolved fluorescence assay
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,2012,12169541,Ki,None,Unchecked,CHEMBL2211164,BAO_0000019,10.52,Inhibition of HCV1b BK NS3/4A protease expressed in Escherichia coli after 1 hr by time-resolved fluorescence assay
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,2012,12198652,Ki,None,Unchecked,CHEMBL2213721,BAO_0000019,8.92,Inhibition of HCV genotype 1b BK NS3/4A protease R155K mutant expressed in Escherichia coli incubated for 30 mins by time-resolved fluorescence assay
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,2012,12198653,Ki,None,Unchecked,CHEMBL2213724,BAO_0000019,10.8,Inhibition of HCV genotype 1b BK NS3/4A protease expressed in Escherichia coli incubated for 30 mins by time-resolved fluorescence assay
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,2012,12198656,Ki,None,Unchecked,CHEMBL2213715,BAO_0000019,9.85,Inhibition of HCV genotype 2a JFH NS3/4A protease expressed in Escherichia coli incubated for 30 mins by time-resolved fluorescence assay
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,2012,12198661,Ki,None,Unchecked,CHEMBL2213717,BAO_0000019,8.66,Inhibition of HCV genotype 1b BK NS3/4A protease D168V mutant expressed in Escherichia coli incubated for 30 mins by time-resolved fluorescence assay
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,2012,12198733,Ki,None,Unchecked,CHEMBL2213723,BAO_0000019,8.68,Inhibition of HCV subtype 3a NS3/4A protease incubated for 30 mins by time-resolved fluorescence assay
