target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL367,Leishmania donovani,J. Med. Chem.,2003,574561,IC50,AMPHOTERICIN B,Leishmania donovani,CHEMBL711872,BAO_0000218,8.0,Antileishmanial activity of compound against leishmania donovani was determined in luciferase assay
CHEMBL612848,Leishmania infantum,J. Med. Chem.,2000,1225206,IC50,AMPHOTERICIN B,Leishmania infantum,CHEMBL879094,BAO_0000218,7.3,In Vitro inhibition concentration against Trypomastigote form of Trypanosoma infantum
CHEMBL612545,None,Bioorg. Med. Chem. Lett.,2005,1480259,EC50,AMPHOTERICIN B,Unchecked,CHEMBL832478,BAO_0000019,5.85,Effective concentration of Amphotericin required for hemolytic activity against 1% human erythrocytes
CHEMBL612870,Candida tropicalis,Bioorg. Med. Chem. Lett.,2006,1682249,IC50,AMPHOTERICIN B,Candida tropicalis,CHEMBL866408,BAO_0000218,7.0,Inhibitory activity against Candida tropicalis
CHEMBL612841,Pichia kudriavzevii,Bioorg. Med. Chem. Lett.,2006,1682250,IC50,AMPHOTERICIN B,Issatchenkia orientalis,CHEMBL867066,BAO_0000218,6.7,Inhibitory activity against Candida krusei
CHEMBL367,Leishmania donovani,J. Med. Chem.,2006,1688190,IC50,AMPHOTERICIN B,Leishmania donovani,CHEMBL862351,BAO_0000218,7.4,Antileishmanial activity against Leishmania donovani promastigotes
CHEMBL367,Leishmania donovani,Bioorg. Med. Chem. Lett.,2006,1770031,IC50,AMPHOTERICIN B,Leishmania donovani,CHEMBL871555,BAO_0000218,7.0,Antileishmanial activity against Leishmania donovani LV9 promastigotes by MTT method
CHEMBL3301413,Naegleria fowleri,Antimicrob. Agents Chemother.,2007,1828492,IC50,AMPHOTERICIN B,Naegleria fowleri,CHEMBL909144,BAO_0000218,7.58,Antimicrobial activity against Naegleria fowleri Lee (M67) at day 2
CHEMBL3301413,Naegleria fowleri,Antimicrob. Agents Chemother.,2007,1828500,IC50,AMPHOTERICIN B,Naegleria fowleri,CHEMBL909145,BAO_0000218,7.74,Antimicrobial activity against Naegleria fowleri Lee (M67) at day 3
CHEMBL367,Leishmania donovani,J. Med. Chem.,2004,1841289,IC50,AMPHOTERICIN B,Leishmania donovani,CHEMBL919609,BAO_0000218,6.8,Antileishmanial activity against Leishmania donovani promastigotes after 72 hrs by Alamar blue assay
CHEMBL612877,Leishmania amazonensis,Bioorg. Med. Chem.,2007,1853020,IC50,AMPHOTERICIN B,Leishmania amazonensis,CHEMBL919179,BAO_0000218,6.0,Antileishmanial activity against Leishmania amazonensis MHOM/BR/1987/BA promastigotes by MTT assay after 1 to 2 days
CHEMBL612848,Leishmania infantum,Bioorg. Med. Chem.,2007,1853044,IC50,AMPHOTERICIN B,Leishmania infantum,CHEMBL919180,BAO_0000218,6.05,Antileishmanial activity against Leishmania infantum clone MCAN/GR/82/LEM497 promastigotes by MTT assay after 1 to 2 days
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2007,1853134,IC50,AMPHOTERICIN B,PBMC,CHEMBL919182,BAO_0000219,4.02,Cytotoxicity against human phytohemagglutininin-activated-PBMC by MTT assay after 3 to 4 days
CHEMBL366,Candida albicans,J. Nat. Prod.,2007,1864335,IC50,AMPHOTERICIN B,Candida albicans,CHEMBL914257,BAO_0000218,7.4,Antifungal activity against Candida albicans by colorimetric method
CHEMBL612877,Leishmania amazonensis,Eur. J. Med. Chem.,2007,1892712,IC50,AMPHOTERICIN B,Leishmania amazonensis,CHEMBL906157,BAO_0000218,6.05,Antileishmanial activity against Leishmania amazonensis MHOM/Br/75/Josefa promastigotes by MTT colorimetric method
CHEMBL612790,Leishmania chagasi,Eur. J. Med. Chem.,2007,1892726,IC50,AMPHOTERICIN B,Leishmania chagasi,CHEMBL906158,BAO_0000218,5.72,Antileishmanial activity against Leishmania chagasi MHOM/Br/74/PP75 promastigotes by MTT colorimetric method
