target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635373,EC50,None,PBMC,CHEMBL2321312,BAO_0000219,5.29,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced IL-10 production after 48 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635374,EC50,None,PBMC,CHEMBL2321311,BAO_0000219,6.22,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced IL-5 production after 48 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635375,EC50,None,PBMC,CHEMBL2321313,BAO_0000219,5.9,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced IL-3 production after 48 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635377,EC50,None,PBMC,CHEMBL2321315,BAO_0000219,4.72,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced MCP-1 production after 24 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635379,EC50,None,PBMC,CHEMBL2321571,BAO_0000219,6.38,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced IL-13 production after 24 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635380,EC50,None,PBMC,CHEMBL2321573,BAO_0000219,6.68,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced IL-4 production after 24 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635381,EC50,None,PBMC,CHEMBL2321574,BAO_0000219,7.17,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced IFNgamma production after 24 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635382,EC50,None,PBMC,CHEMBL2321575,BAO_0000219,5.58,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced MIP1alpha production after 6 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635383,EC50,None,PBMC,CHEMBL2321576,BAO_0000219,5.52,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced IL-8 production after 6 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635384,EC50,None,PBMC,CHEMBL2321577,BAO_0000219,5.39,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced IL-6 production after 6 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635385,EC50,None,PBMC,CHEMBL2321579,BAO_0000219,4.86,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced IL-1beta production after 6 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635386,EC50,None,PBMC,CHEMBL2321578,BAO_0000219,5.88,Antiinflammatory activity in human PBMC assessed as inhibition of PHA-induced TNFalpha production after 6 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635387,EC50,None,PBMC,CHEMBL2321580,BAO_0000219,6.96,Antiinflammatory activity in human PBMC assessed as inhibition of anti-CD3-induced GM-CSF production after 48 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635388,EC50,None,PBMC,CHEMBL2321581,BAO_0000219,7.77,Antiinflammatory activity in human PBMC assessed as inhibition of anti-CD3-induced IL-12p70 production after 48 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635389,EC50,None,PBMC,CHEMBL2321582,BAO_0000219,7.52,Antiinflammatory activity in human PBMC assessed as inhibition of anti-CD3-induced IL-1beta production after 48 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635390,EC50,None,PBMC,CHEMBL2321583,BAO_0000219,7.43,Antiinflammatory activity in human PBMC assessed as inhibition of anti-CD3-induced TNFalpha production after 48 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635391,EC50,None,PBMC,CHEMBL2321584,BAO_0000219,5.1,Antiinflammatory activity in human PBMC assessed as inhibition of LPS-induced MIP1alpha production after 6 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635392,EC50,None,PBMC,CHEMBL2321585,BAO_0000219,5.05,Antiinflammatory activity in human PBMC assessed as inhibition of LPS-induced IL-8 production after 6 hrs
CHEMBL613107,Homo sapiens,Bioorg. Med. Chem.,2013,12635395,EC50,None,PBMC,CHEMBL2321586,BAO_0000219,5.52,Antiinflammatory activity in human PBMC assessed as inhibition of LPS-induced TNFalpha production after 6 hrs
CHEMBL2034,Homo sapiens,Bioorg. Med. Chem.,2013,12635396,EC50,None,Glucocorticoid receptor,CHEMBL2321588,BAO_0000219,7.3,Inhibition of glucocorticoid receptor in human H13 cells assessed as inhibition of glucocorticoid-induced cell proliferation after 3 hrs by [3H]-thymidine incorporation assay
CHEMBL2034,Homo sapiens,Bioorg. Med. Chem.,2013,12635397,EC50,None,Glucocorticoid receptor,CHEMBL2321589,BAO_0000219,6.37,Displacement of [3H]-dexamethasone human glucocorticoid receptor alpha expressed in 293 MSR cells after 60 mins by scintillation counting
CHEMBL2034,Homo sapiens,Bioorg. Med. Chem.,2013,12635398,EC50,None,Glucocorticoid receptor,CHEMBL2321590,BAO_0000357,5.38,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay
