target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL1293224,Homo sapiens,None,None,3961011,Potency,None,Microtubule-associated protein tau,CHEMBL1614502,BAO_0000019,5.15,
CHEMBL1293224,Homo sapiens,None,None,4063233,Potency,None,Microtubule-associated protein tau,CHEMBL1614421,BAO_0000357,5.05,"PUBCHEM_BIOASSAY: qHTS for Inhibitors of Tau Fibril Formation, Thioflavin T Binding. (Class of assay: confirmatory) [Related pubchem assays: 596 ]"
CHEMBL1293224,Homo sapiens,None,None,4529557,Potency,None,Microtubule-associated protein tau,CHEMBL1614250,BAO_0000019,5.15,"PUBCHEM_BIOASSAY: qHTS for Inhibitors of Tau Fibril Formation, Fluorescence Polarization. (Class of assay: confirmatory) [Related pubchem assays: 596 ]"
CHEMBL340,Homo sapiens,None,None,4973775,Potency,None,Cytochrome P450 3A4,CHEMBL1614108,BAO_0000357,5.4,PUBCHEM_BIOASSAY: qHTS Assay for Activators of Cytochrome P450 3A4. (Class of assay: confirmatory) [Related pubchem assays: 410 ]
CHEMBL340,Homo sapiens,None,None,4993965,Potency,None,Cytochrome P450 3A4,CHEMBL1614108,BAO_0000357,5.3,PUBCHEM_BIOASSAY: qHTS Assay for Activators of Cytochrome P450 3A4. (Class of assay: confirmatory) [Related pubchem assays: 410 ]
CHEMBL340,Homo sapiens,None,None,5042801,Potency,None,Cytochrome P450 3A4,CHEMBL1613886,BAO_0000357,5.4,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors and Substrates of Cytochrome P450 3A4. (Class of assay: confirmatory) [Related pubchem assays: 410 ]
CHEMBL340,Homo sapiens,None,None,5062836,Potency,None,Cytochrome P450 3A4,CHEMBL1613886,BAO_0000357,5.3,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors and Substrates of Cytochrome P450 3A4. (Class of assay: confirmatory) [Related pubchem assays: 410 ]
CHEMBL340,Homo sapiens,None,None,6027242,AC50,None,Cytochrome P450 3A4,CHEMBL1741324,BAO_0000019,5.4,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp3a4 Compounds with AC50 equal or less than 10 uM are considered active
CHEMBL340,Homo sapiens,None,None,6031965,AC50,None,Cytochrome P450 3A4,CHEMBL1741324,BAO_0000019,5.3,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp3a4 Compounds with AC50 equal or less than 10 uM are considered active
CHEMBL3356,Homo sapiens,None,None,6047343,AC50,None,Cytochrome P450 1A2,CHEMBL1741322,BAO_0000019,5.4,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp1a2 Compounds with AC50 equal or less than 10 uM are considered active
