target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL614917,Homo sapiens,Bioorg. Med. Chem.,2014,13953990,IC50,None,SK-MEL-2,CHEMBL3130032,BAO_0000219,7.52,Antiproliferative activity against human SK-MEL-2 cells after 72 hrs by MTT assay in presence of 5% FBS
CHEMBL612545,None,Bioorg. Med. Chem.,2014,13954030,IC50,None,Unchecked,CHEMBL3130038,BAO_0000019,7.67,Binding affinity to eIF4A1/2 in rabbit reticulocyte lysate assessed as inhibition of cap-dependent translation after 1.5 hrs by dual luciferase reporter gene assay
CHEMBL614917,Homo sapiens,Bioorg. Med. Chem.,2014,13954055,IC50,None,SK-MEL-2,CHEMBL3130042,BAO_0000219,7.89,Antiproliferative activity against human SK-MEL-2 cells after 72 hrs by MTT assay in presence of 10% FBS
CHEMBL399,Homo sapiens,Bioorg. Med. Chem.,2014,13954059,IC50,None,HeLa,CHEMBL3130043,BAO_0000219,8.01,Antiproliferative activity against human HeLa cells after 72 hrs by MTT assay
CHEMBL612545,None,Bioorg. Med. Chem.,2014,13954080,IC50,None,Unchecked,CHEMBL3130045,BAO_0000219,9.09,Immunosuppressive activity in human Jurkat T cells assessed as inhibition of IL-2 transcription
CHEMBL612558,None,Bioorg. Med. Chem.,2014,13954089,IC50,None,ADMET,CHEMBL3130046,BAO_0000019,8.71,Antiproliferative activity against BAEC assessed as DNA synthesis level after 24 hrs by thymidine incorporation assay
CHEMBL3879801,None,Bioorg. Med. Chem.,2014,13954098,IC50,None,NON-PROTEIN TARGET,CHEMBL3130047,BAO_0000219,8.52,Antiproliferative activity against human Jurkat T cells assessed as DNA synthesis level after 24 hrs by thymidine incorporation assay
CHEMBL614392,Homo sapiens,Bioorg. Med. Chem.,2014,13954107,IC50,None,HaCaT,CHEMBL3130048,BAO_0000219,9.05,Antiproliferative activity against human HaCaT cells assessed as DNA synthesis level after 24 hrs by thymidine incorporation assay
CHEMBL614879,Homo sapiens,Bioorg. Med. Chem.,2014,13954116,IC50,None,RKO,CHEMBL3130049,BAO_0000219,8.92,Antiproliferative activity against human RKO cells assessed as DNA synthesis level after 24 hrs by thymidine incorporation assay
CHEMBL399,Homo sapiens,Bioorg. Med. Chem.,2014,13954125,IC50,None,HeLa,CHEMBL3130050,BAO_0000219,8.35,Antiproliferative activity against human HeLa cells assessed as DNA synthesis level after 24 hrs by thymidine incorporation assay
CHEMBL2732,Homo sapiens,Bioorg. Med. Chem.,2014,13954127,IC50,None,DNA polymerase gamma subunit 1,CHEMBL3130053,BAO_0000357,5.52,Inhibition of DNA polymerase-gamma (unknown origin) assessed as incorporation of Br(d)UTP by colorimetric analysis
CHEMBL1828,Homo sapiens,Bioorg. Med. Chem.,2014,13954128,IC50,None,DNA polymerase alpha subunit,CHEMBL3130052,BAO_0000357,5.52,Inhibition of DNA polymerase-alpha (unknown origin) assessed as incorporation of Br(d)UTP by colorimetric analysis
CHEMBL3879801,None,Bioorg. Med. Chem.,2014,13954134,IC50,None,NON-PROTEIN TARGET,CHEMBL3130040,BAO_0000219,7.96,Antiproliferative activity against human Jurkat T cells after 72 hrs by MTT assay
