target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL614590,Homo sapiens,Bioorg. Med. Chem. Lett.,2000,1227416,IC50,PATUPILONE,KB 3-1,CHEMBL702645,BAO_0000219,9.72,Concentration required to inhibit the growth of paclitaxel-sensitive human epidermoid carcinoma cells KB-31 by 50 percent (72 hr exposure)
CHEMBL398,Homo sapiens,Bioorg. Med. Chem. Lett.,2000,1227417,IC50,PATUPILONE,KB,CHEMBL703994,BAO_0000219,9.74,Concentration required to inhibit the growth of paclitaxel-resistant human epidermoid carcinoma cells KB-8511 by 50 percent (72 hr exposure)
CHEMBL613488,Sus scrofa,Bioorg. Med. Chem. Lett.,2000,1227418,EC50,PATUPILONE,Sus scrofa,CHEMBL761869,BAO_0000218,6.17,Concentrations required to induce 50 percent polymerization of porcine brain-derived micro-tubule protein
CHEMBL614075,Homo sapiens,J. Med. Chem.,2005,1605134,IC50,PATUPILONE,1A9,CHEMBL884325,BAO_0000219,9.89,Inhibitory concentration against ovarian carcinoma 1A9 cell growth
CHEMBL614509,Homo sapiens,J. Med. Chem.,2005,1605135,IC50,PATUPILONE,1A9/ptx-10,CHEMBL873571,BAO_0000219,9.0,Inhibitory concentration against beta-tubulin mutant 1A9PTX10 cell growth
CHEMBL613858,Homo sapiens,J. Med. Chem.,2005,1605136,IC50,PATUPILONE,1A9/ptx-22,CHEMBL873570,BAO_0000219,9.51,Inhibitory concentration against beta-tubulin mutant 1A9PTX22 cell line
CHEMBL614075,Homo sapiens,J. Med. Chem.,2005,1614837,IC50,PATUPILONE,1A9,CHEMBL884325,BAO_0000219,9.89,Inhibitory concentration against ovarian carcinoma 1A9 cell growth
CHEMBL614509,Homo sapiens,J. Med. Chem.,2005,1614838,IC50,PATUPILONE,1A9/ptx-10,CHEMBL873507,BAO_0000219,9.0,Inhibitory concentration against beta-tubulin mutant 1A9PTX10 cell growth
CHEMBL613858,Homo sapiens,J. Med. Chem.,2005,1614839,IC50,PATUPILONE,1A9/ptx-22,CHEMBL884056,BAO_0000219,9.51,Inhibitory concentration against beta-tubulin mutant 1A9PTX22 cell line
CHEMBL364,Plasmodium falciparum,Proc. Natl. Acad. Sci. U.S.A.,2008,3023482,EC50,PATUPILONE,Plasmodium falciparum,CHEMBL1040691,BAO_0000218,8.39,NOVARTIS: Inhibition of Plasmodium falciparum 3D7 (drug-susceptible) proliferation in erythrocyte-based infection assay 
CHEMBL612545,None,Nat. Chem. Biol.,2007,3440313,Kd,PATUPILONE,Unchecked,CHEMBL1243585,BAO_0000019,8.89,Binding affinity to microtubule
CHEMBL1293231,Mus musculus,None,None,4074607,Potency,PATUPILONE,Nuclear receptor ROR-gamma,CHEMBL1614441,BAO_0000019,4.45,PUBCHEM_BIOASSAY: VP16 counterscreen qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) 
