target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL2319,Homo sapiens,J Med Chem,2016,16667678,Ki,None,Kallikrein 1,CHEMBL3854659,BAO_0000357,6.19,Inhibition of human HK1 using H-D-Val-Leu-Arg-AFC as substrate assessed as release of AFC after 10 to 120 mins by spectrofluorimetric method
CHEMBL612545,None,J Med Chem,2016,16667691,Ki,None,Unchecked,CHEMBL3854658,BAO_0000019,5.52,"Inhibition of trypsin (unknown origin) using N-benzoyl-Ile-Glu-(OH,OMe)-Gly-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method"
CHEMBL204,Homo sapiens,J Med Chem,2016,16667702,Ki,None,Thrombin,CHEMBL3854657,BAO_0000357,4.96,Inhibition of alpha-thrombin (unknown origin) using pyroGlu-Pro-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method
CHEMBL2820,Homo sapiens,J Med Chem,2016,16667713,Ki,None,Coagulation factor XI,CHEMBL3854656,BAO_0000357,5.47,Inhibition of human factor 11a using pyroGlu-Pro-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method
CHEMBL244,Homo sapiens,J Med Chem,2016,16667724,Ki,None,Coagulation factor X,CHEMBL3854655,BAO_0000357,5.4,"Inhibition of human factor 10a using N-benzoyl-Ile-Glu-(OH,OMe)-Gly-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method"
CHEMBL2095194,Homo sapiens,J Med Chem,2016,16667735,Ki,None,Coagulation factor VII/tissue factor,CHEMBL3854654,BAO_0000223,9.37,Inhibition of full-length human TF/recombinant human factor 7a assessed as decrease in conversion of factor 10 to factor 10a by measuring S2765 hydrolysis after 15 mins
CHEMBL3879801,None,J Med Chem,2016,16667748,EC50,None,NON-PROTEIN TARGET,CHEMBL3854698,BAO_0000218,6.44,Antithrombotic activity in iv dosed New Zealand White rabbit electrically-induced carotid artery thrombosis model assessed as reduction in thrombus formation
CHEMBL3286,Homo sapiens,J Med Chem,2016,16667781,Ki,None,Urokinase-type plasminogen activator,CHEMBL3854674,BAO_0000357,4.82,Inhibition of human urokinase using pyro-Glu-Gly-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method
CHEMBL1873,Homo sapiens,J Med Chem,2016,16667782,Ki,None,Tissue-type plasminogen activator,CHEMBL3854673,BAO_0000357,5.04,Inhibition of human recombinant tPA using methylsulfonyl-D-cyclohexylalanylGly-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method
CHEMBL1801,Homo sapiens,J Med Chem,2016,16667783,Ki,None,Plasminogen,CHEMBL3854672,BAO_0000357,5.82,Inhibition of human plasmin using H-(D)-Val-Leu-LyspNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method
CHEMBL612545,None,J Med Chem,2016,16667784,Ki,None,Unchecked,CHEMBL3854671,BAO_0000019,4.77,Inhibition of chymotrypsin (unknown origin) using MeO-SucArg-Pro-Tyr-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method
CHEMBL4444,Homo sapiens,J Med Chem,2016,16667785,Ki,None,Vitamin K-dependent protein C,CHEMBL3854670,BAO_0000357,6.72,Inhibition of human activated protein C using pyroGlu-Pro-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method
CHEMBL2000,Homo sapiens,J Med Chem,2016,16667786,Ki,None,Plasma kallikrein,CHEMBL3854669,BAO_0000366,6.28,Inhibition of human plasma kallikrein using H-(D)-Pro-Phe-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method
CHEMBL2821,Homo sapiens,J Med Chem,2016,16667787,Ki,None,Coagulation factor XII,CHEMBL3854668,BAO_0000357,5.12,Inhibition of human factor 12a using H-(D)-CHT-Gly-Arg-pNA as substrate assessed as release of pNA after 10 to 120 mins by spectrophotometric method
CHEMBL2016,Homo sapiens,J Med Chem,2016,16667788,Ki,None,Coagulation factor IX,CHEMBL3854667,BAO_0000357,5.8,Inhibition of human factor 9a using methylsulfonyl-D-cyclohexylglycyl-Gly-Arg-AMC as substrate assessed as release of AMC after 10 to 120 mins by spectrofluorimetric method
CHEMBL3991,Homo sapiens,None,2015,17717086,Ki,None,Coagulation factor VII,CHEMBL3887451,BAO_0000366,9.37,
CHEMBL3991,Homo sapiens,None,2015,17717128,Ki,None,Coagulation factor VII,CHEMBL3887452,BAO_0000357,6.19,
