target_chembl_id,target_organism,document_journal,document_year,activity_id,standard_type,molecule_pref_name,target_pref_name,assay_chembl_id,bao_format,pchembl_value,assay_description
CHEMBL614245,Homo sapiens,Bioorg. Med. Chem. Lett.,2010,3292883,IC50,E-6201,THP-1,CHEMBL1114702,BAO_0000219,7.25,Antiinflammatory activity in human THP1 cells assessed as inhibition of LPS-induced TNFalpha production by PLAP reporter assay
CHEMBL3587,Homo sapiens,None,2009,16880683,IC50,E-6201,Dual specificity mitogen-activated protein kinase kinase 1,CHEMBL3880853,BAO_0000357,7.89,Inhibition of MEK1 (unknown origin) using ERK2 as substrate after 40 mins by ELISA
CHEMBL3879801,None,None,2009,16880764,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880882,BAO_0000219,6.81,Cytotoxicity against human MDA-MB-231 cells expressing K-ras G13D mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880766,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880883,BAO_0000219,7.15,Cytotoxicity against human MDA-MB-435 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880768,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880884,BAO_0000219,7.28,Cytotoxicity against human DU4475 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880770,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880886,BAO_0000219,6.87,Cytotoxicity against human SK-MEL-2 cells expressing N-ras Q61R mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880772,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880887,BAO_0000219,7.62,Cytotoxicity against human SK-MEL-3 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880774,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880888,BAO_0000219,7.18,Cytotoxicity against human SK-MEL-24 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880776,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880889,BAO_0000219,6.65,Cytotoxicity against human SK-MEL-31 cells expressing B-RAF V600E mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880778,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880891,BAO_0000219,6.37,Cytotoxicity against human HCT116 cells expressing K-ras G13D mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880780,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880885,BAO_0000219,6.19,Cytotoxicity against human DLD1 cells expressing K-ras G13D mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
CHEMBL3879801,None,None,2009,16880782,IC50,E-6201,NON-PROTEIN TARGET,CHEMBL3880890,BAO_0000219,6.88,Cytotoxicity against human LoVo cells expressing K-ras G13D mutant assessed as reduction in cell viability after 96 hrs by CellTiter-Glo luminescence assay or methylene blue assay
